assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,defensive_contribution,defensive_contribution_per_90,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,known_name,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,price_change_calibrating,price_change_hourly_rate,price_change_locked_until,price_change_percent,price_change_projections,recoveries,red_cards,region,removed,saves,saves_per_90,scout_news_link,scout_risks,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,tackles,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,2005-03-07,0,40,True,True,75,75,1,0.33,23,575458,None,,0,0,0,0,2.4,306,110,29,9.56,None,,0,2,1.7,1.7,1,0.01,0.0,0.04,0.01,0.03,3.33,1.1,0.01,Jair,2.2,146,55,3,0.99,0,False,5.9,242,90,474,False,55.4,137,63,Jair Cunha,273,Hamstring injury - 75% chance of playing,2026-09-12T14:00:09.724349Z,45,518,131,p575458,0,0,None,0,,575458.jpg,2.8,157,63,False,-15,None,-21.6,"[{'offset': 0, 'projected_percent': '-23.3', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-29.3', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-35.3', 'likelihood': -2}]",5,0,30,False,0,0.0,https://www.nottinghamforest.co.uk/news/2026/september/17/live-blog---pre-coventry-press-conference/,[],Paula da Cunha Filho,0.2,341,129,False,None,4,1.32,d,6,18,17,2025-07-11,1.0,317,119,11,9530,24,12720,194,0.5,2.4,Jair Cunha,1
0,2003-03-19,0,0,True,True,0,0,0,0,0,500151,None,,0,0,0,0,0.0,488,189,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Nicolò,0.0,513,192,0,0,0,False,0.0,493,189,475,False,0.0,488,189,,0,Knee injury - Unknown return date,2026-07-23T12:01:23.816304Z,45,496,122,p500151,0,0,None,0,,500151.jpg,0.0,513,192,False,0,None,-20.6,"[{'offset': 0, 'projected_percent': '-20.6', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-20.6', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-20.6', 'likelihood': -2}]",0,0,106,False,0,0,https://www.nottinghamforest.co.uk/news/2026/september/10/live-blog---pre-aston-villa-press-conference/,[],Savona,0.0,646,213,False,None,0,0,i,0,18,17,2025-08-30,0.0,444,182,0,224,4,265,7,0.0,0.0,Savona,0
0,1998-02-15,0,0,True,True,None,None,0,0,0,204822,None,,0,0,0,0,0.0,402,149,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Omar,0.0,435,153,0,0,0,False,0.0,413,149,476,False,0.0,408,149,,0,,None,40,604,169,p204822,0,0,None,0,,204822.jpg,0.0,435,153,False,-8,None,-53.8,"[{'offset': 0, 'projected_percent': '-55.3', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-60.8', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-66.2', 'likelihood': -3}]",0,0,241,False,0,0,,[],Richards,0.2,322,119,False,None,0,0,a,0,18,17,2022-07-10,0.0,342,130,0,3755,55,7654,103,0.0,0.0,O.Richards,0
0,2006-05-13,0,0,False,True,0,0,0,0,0,549067,None,,0,0,0,0,0.0,426,163,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Zach,0.0,459,167,0,0,0,False,0.0,437,163,477,False,0.0,432,163,,0,Has joined Southampton on loan for the rest of the season,2026-09-02T16:19:54.536676Z,40,638,193,p549067,0,0,None,0,,549067.jpg,0.0,459,167,False,-10,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,241,False,0,0,,[],Abbott,0.1,369,142,False,None,0,0,u,0,18,17,2022-08-22,0.0,366,144,0,2459,0,13210,137,0.0,0.0,Abbott,0
0,2003-05-15,0,3,True,True,None,None,0,0.0,0,470315,None,,0,0,-1,1,0.9,337,125,1,4.5,None,,0,2,0.4,0.4,0,0.00,0.0,0.00,0.0,0.00,0.13,0.58,0.0,Luca,0.4,338,119,1,4.5,0,False,0.3,375,137,478,False,2.0,367,136,,20,,None,44,566,150,p470315,0,0,None,0,,470315.jpg,1.0,310,116,False,-1,None,-1.0,"[{'offset': 0, 'projected_percent': '-2.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-8.0', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-13.5', 'likelihood': -1}]",1,0,80,False,0,0.0,,[],Netz,0.0,534,186,False,None,0,0.0,a,1,18,17,2026-02-02,0.0,395,167,2,645,15,1494,23,0.1,0.5,Netz,0
0,2005-01-27,0,0,False,True,0,0,0,0,0,538638,None,,0,0,0,0,0.0,422,159,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Tyler,0.0,455,163,0,0,0,False,0.0,433,159,479,False,0.0,428,159,,0,Has joined Charlton Athletic on loan for the rest of the season,2026-09-01T13:16:05.383880Z,40,633,188,p538638,0,0,None,0,,538638.jpg,0.0,455,163,False,-9,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,154,False,0,0,,[],Bindon,0.1,403,150,False,None,0,0,u,0,18,17,2025-02-03,0.0,362,140,0,799,0,8213,83,0.0,0.0,Bindon,0
2,2000-01-27,6,95,True,True,100,100,1,0.25,2,222531,None,,0,0,0,0,123.3,11,10,19,4.71,1,,1,3,5.4,5.4,1,1.03,0.26,2.59,0.65,1.56,4.15,1.03,0.39,Morgan,5.4,30,14,4,0.99,1,False,29.6,18,14,480,False,101.0,44,19,,363,,2026-08-24T15:30:08.350159Z,80,7,5,p222531,0,0,1,0,,222531.jpg,5.4,47,24,False,712,None,56.7,"[{'offset': 0, 'projected_percent': '59.4', 'likelihood': 3}, {'offset': 1, 'projected_percent': '69.1', 'likelihood': 3}, {'offset': 2, 'projected_percent': '78.8', 'likelihood': 3}]",12,0,241,False,0,0.0,,[],Gibbs-White,16.0,25,9,False,None,5,1.24,a,5,18,17,2022-08-19,72.0,45,27,27,1161399,17717,588838,6144,0.7,3.4,Gibbs-White,0
0,2000-11-07,0,2,True,True,100,100,0,0.0,0,209046,None,,0,0,-2,2,0.3,369,182,0,0.0,4,,0,3,0.2,0.2,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,Callum,0.2,412,195,0,0.0,0,False,0.0,644,283,482,False,0.0,641,283,,1,,2026-07-23T12:01:23.832709Z,58,101,65,p209046,0,0,None,0,,209046.jpg,1.0,388,184,False,-6,None,-5.1,"[{'offset': 0, 'projected_percent': '-6.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-11.6', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-16.7', 'likelihood': -1}]",0,0,241,False,0,0.0,,[],Hudson-Odoi,0.2,365,131,False,None,0,0.0,a,0,18,17,2023-09-01,0.0,636,280,1,5087,76,16520,120,0.0,0.2,Hudson-Odoi,0
0,2000-10-25,2,44,True,True,None,None,1,0.34,2,456512,None,,0,0,0,0,38.3,134,85,19,6.55,None,,0,3,3.0,3.0,1,0.88,0.3,1.93,0.66,1.05,3.26,1.12,0.36,Dan,3.0,105,47,2,0.69,1,False,14.7,103,54,483,False,37.6,194,78,,261,,None,55,146,90,p456512,0,0,None,0,,456512.jpg,3.0,145,62,False,-171,None,14.8,"[{'offset': 0, 'projected_percent': '14.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '11.8', 'likelihood': 1}, {'offset': 2, 'projected_percent': '9.4', 'likelihood': 1}]",15,0,207,False,0,0.0,,[],Ndoye,0.8,206,65,False,None,5,1.72,a,2,18,17,2025-07-31,74.0,42,25,15,71807,211,42470,1307,0.5,2.7,Ndoye,1
0,2003-10-30,0,0,False,True,0,0,0,0,0,503301,None,,0,0,-1,1,0.0,630,275,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Omari,0.0,633,275,0,0,0,False,0.0,631,274,484,False,0.0,627,273,,0,Has joined AC Milan on loan for the rest of the season,2026-09-01T13:23:52.340206Z,54,210,133,p503301,0,0,None,0,,503301.jpg,0.0,633,275,False,-5,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,241,False,0,0,,[],Hutchinson,0.1,452,175,False,None,0,0,u,0,18,17,2025-08-16,0.0,617,268,0,427,0,10696,68,0.0,0.0,Hutchinson,0
0,2002-08-26,0,0,False,True,0,0,0,0,0,476887,None,,0,0,0,0,0.0,643,281,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Dilane,0.0,643,281,0,0,0,False,0.0,641,280,485,False,0.0,637,279,,0,Has joined Lille on loan for the rest of the season,2026-08-27T14:53:03.381941Z,55,151,94,p476887,0,0,None,0,,476887.jpg,0.0,643,281,False,-1,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,73,False,0,0,,[],Bakwa,0.0,632,273,False,None,0,0,u,0,18,17,2025-09-01,0.0,631,275,0,107,0,1149,7,0.0,0.0,Bakwa,0
0,2002-10-18,0,79,True,True,None,None,2,0.53,8,432714,1,,0,0,0,0,147.8,7,7,35,9.35,None,,0,3,2.2,2.2,1,0.92,0.25,1.11,0.3,0.19,3.93,1.05,0.05,James,2.2,153,70,3,0.8,0,False,21.7,44,33,486,False,48.8,162,61,,337,,None,55,142,87,p432714,0,0,None,0,,432714.jpg,2.2,198,87,False,-10,None,2.3,"[{'offset': 0, 'projected_percent': '2.3', 'likelihood': 1}, {'offset': 1, 'projected_percent': '2.1', 'likelihood': 1}, {'offset': 2, 'projected_percent': '2.0', 'likelihood': 1}]",19,0,241,False,0,0.0,,[],McAtee,0.1,407,149,False,None,5,1.34,a,8,18,17,2025-08-16,20.0,156,82,11,9736,91,5166,120,0.4,2.0,McAtee,2
0,1998-06-28,0,3,True,True,None,None,0,0.0,0,250199,None,,0,0,-1,1,0.0,548,229,0,0.0,None,,0,3,0.2,0.2,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,Nicolás,0.2,393,180,0,0.0,0,False,0.0,554,225,487,False,0.2,384,178,,1,,None,49,373,224,p250199,0,0,None,0,,250199.jpg,1.0,332,145,False,0,None,-42.8,"[{'offset': 0, 'projected_percent': '-42.8', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-42.8', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-42.8', 'likelihood': -3}]",0,0,10,False,0,0.0,,[],Domínguez,0.1,483,190,False,None,0,0.0,a,0,18,17,2023-09-01,0.0,511,203,1,1153,15,3842,40,0.0,0.2,Dominguez,0
0,1997-12-02,0,12,True,True,100,100,0,0.0,4,210462,None,,0,0,-1,1,13.4,226,121,8,7.35,None,,0,3,0.6,0.6,0,0.02,0.02,0.11,0.1,0.09,0.56,0.51,0.08,Ibrahim,0.6,305,141,1,0.92,0,False,3.9,282,124,488,False,20.2,258,108,,98,,2026-08-28T09:30:07.471668Z,49,361,217,p210462,0,0,None,0,,210462.jpg,1.5,264,118,False,-56,None,-69.7,"[{'offset': 0, 'projected_percent': '-74.7', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-92.5', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-110.2', 'likelihood': -5}]",3,0,54,False,0,0.0,,[],Sangaré,0.4,260,85,False,None,1,0.92,a,1,18,17,2023-09-01,5.0,270,135,3,8961,62,66115,536,0.1,0.6,I.Sangaré,0
0,1997-11-21,0,0,True,True,100,100,0,0,0,204968,None,,0,0,0,0,0.0,466,194,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ryan,0.0,494,202,0,0,0,False,0.0,474,189,489,False,0.0,469,187,,0,,2026-08-17T20:30:08.195072Z,45,453,259,p204968,0,0,None,0,,204968.jpg,0.0,494,202,False,-173,None,-58.3,"[{'offset': 0, 'projected_percent': '-63.8', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-84.0', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-104.1', 'likelihood': -5}]",0,0,241,False,0,0,,[],Yates,1.2,163,51,False,None,0,0,a,0,18,17,2018-08-01,0.0,415,166,0,29772,126,87546,1191,0.0,0.0,Yates,0
0,1991-12-07,0,9,True,True,None,None,0,0.0,0,60689,None,,0,0,-2,2,2.5,305,38,1,2.0,None,,0,4,0.6,0.6,0,0.01,0.02,0.13,0.26,0.12,0.49,0.98,0.24,Chris,0.6,324,39,1,2.0,0,False,0.4,372,42,490,False,0.2,387,43,,45,,None,58,97,25,p60689,0,0,2,0,,60689.jpg,1.0,387,46,False,-49,None,-13.2,"[{'offset': 0, 'projected_percent': '-15.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-22.8', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-30.3', 'likelihood': -2}]",1,0,154,False,0,0.0,,[],Wood,0.9,191,31,False,None,0,0.0,a,0,18,17,2023-07-01,3.0,297,41,3,22968,389,110627,780,0.1,0.5,Wood,0
0,2001-02-25,2,49,True,True,None,None,0,0.0,5,482973,None,,0,0,-2,2,31.5,154,15,12,4.78,None,,0,4,2.2,2.2,0,0.07,0.03,1.16,0.46,1.09,2.57,1.02,0.43,Igor Jesus,2.2,154,15,3,1.19,1,False,16.9,78,12,491,False,51.4,153,11,Igor Jesus,226,,None,58,107,27,p482973,0,0,4,0,,482973.jpg,2.8,166,18,False,-174,None,6.0,"[{'offset': 0, 'projected_percent': '5.4', 'likelihood': 1}, {'offset': 1, 'projected_percent': '3.0', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.6', 'likelihood': 1}]",5,0,30,False,0,0.0,,[],Maciel da Cruz,2.8,109,17,False,None,2,0.8,a,2,18,17,2025-07-05,86.0,29,11,11,120911,1911,249960,2615,0.4,1.9,Igor Jesus,1
0,2002-01-20,0,3,True,True,None,None,0,0.0,0,465680,None,,0,0,-1,1,0.0,627,72,0,0.0,None,,0,4,0.2,0.2,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,Arnaud,0.2,409,49,0,0.0,0,False,0.0,628,71,493,False,0.0,623,68,,1,,None,54,202,46,p465680,0,0,None,0,,465680.jpg,1.0,374,43,False,2,None,0.1,"[{'offset': 0, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.2', 'likelihood': 1}]",0,0,73,False,0,0.0,,[],Kalimuendo,0.1,495,70,False,None,0,0.0,a,0,18,17,2025-08-18,0.0,614,69,1,2853,43,3757,57,0.0,0.2,Kalimuendo,0
0,1997-09-28,0,57,True,True,None,None,1,0.31,9,204561,3,,0,0,0,0,19.2,199,111,42,13.08,None,,0,3,2.4,2.4,1,0.13,0.04,0.27,0.08,0.14,3.81,1.19,0.04,Xaver,2.4,135,60,4,1.25,0,False,10.2,171,81,558,False,54.8,139,48,Xaver Schlager,289,,None,50,257,160,p204561,0,0,None,0,,204561.jpg,2.4,181,79,False,-8,None,0.6,"[{'offset': 0, 'projected_percent': '0.6', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.5', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.3', 'likelihood': 1}]",18,0,14,False,0,0.0,,[],Schlager,0.1,400,147,False,None,4,1.25,a,15,18,17,2026-07-23,27.0,129,66,12,5745,65,5145,128,0.5,2.4,Schlager,1
0,2003-12-04,0,16,True,True,None,None,0,0.0,13,568420,None,,0,0,-1,1,0.4,361,137,14,13.4,None,,0,2,1.2,1.2,1,0.00,0.0,0.11,0.11,0.11,0.87,0.83,0.11,Ousmane,1.2,259,92,1,0.96,0,False,3.6,290,110,581,False,24.6,242,100,,94,,None,54,216,28,p568420,0,0,None,0,,568420.jpg,2.0,221,83,False,-5,None,-41.9,"[{'offset': 0, 'projected_percent': '-42.3', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-43.6', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-44.9', 'likelihood': -3}]",4,0,54,False,0,0.0,,[],Diomande,0.5,243,93,False,None,2,1.91,a,1,18,17,2026-08-11,11.0,217,75,6,12435,313,39767,302,0.2,1.1,Diomande,0
0,1998-10-01,0,0,True,True,None,None,0,0,0,428971,None,,0,0,0,0,0.0,477,46,0,0,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Steven,0.0,504,61,0,0,0,False,0.0,484,61,590,False,0.0,479,61,,0,,None,45,474,36,p428971,0,0,None,0,,428971.jpg,0.0,504,61,False,0,None,0.1,"[{'offset': 0, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.1', 'likelihood': 1}]",0,0,80,False,0,0,,[],Benda,0.1,462,51,False,None,0,0,a,0,18,17,2026-08-15,0.0,428,42,0,2574,34,2639,38,0.0,0.0,Benda,0
0,2000-06-08,2,81,True,True,None,None,2,0.4,33,469142,None,,0,0,-1,1,44.5,108,29,43,8.6,None,,0,2,4.8,4.8,6,0.42,0.08,0.97,0.19,0.55,7.78,1.56,0.11,Jan Paul,4.8,42,18,8,1.6,1,False,20.7,46,5,112,False,109.8,28,10,,450,,None,49,387,72,p469142,0,0,None,0,,469142.jpg,4.8,60,26,False,-169,None,-21.8,"[{'offset': 0, 'projected_percent': '-22.8', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-26.4', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-30.0', 'likelihood': -2}]",17,0,152,False,0,0.0,,[],van Hecke,6.6,57,23,False,None,5,1.0,a,10,19,6,2026-06-18,53.0,69,12,24,138354,2185,450844,5449,1.0,4.9,Van Hecke,1
0,1997-09-24,0,5,True,True,None,None,0,0.0,2,109646,None,,0,0,-1,1,0.2,370,139,4,72.0,None,,0,2,0.2,0.2,0,0.00,0.0,0.00,0.0,0.00,0.03,0.54,0.0,Tosin,0.2,382,137,0,0.0,0,False,0.9,349,128,147,False,9.0,304,120,,5,,None,44,553,139,p109646,0,0,None,0,,109646.jpg,1.0,305,111,False,-9,None,-22.7,"[{'offset': 0, 'projected_percent': '-25.1', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-33.5', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-41.9', 'likelihood': -3}]",1,0,241,False,0,0.0,,[],Adarabioyo,0.2,366,140,False,None,0,0.0,a,2,19,6,2026-09-01,0.0,389,163,1,1916,24,7418,66,0.0,0.2,Tosin,0
0,1999-02-07,0,40,True,True,None,None,2,0.53,0,438234,None,,0,0,0,0,49.1,98,9,13,3.45,5,,0,4,1.6,1.6,2,0.15,0.04,0.53,0.14,0.38,3.84,1.02,0.1,Omar,1.6,211,20,5,1.33,0,False,11.1,155,20,401,False,12.4,285,28,Omar Marmoush,339,,None,70,27,9,p438234,0,0,2,0,,438234.jpg,2.0,233,27,False,-556,None,38.7,"[{'offset': 0, 'projected_percent': '36.5', 'likelihood': 2}, {'offset': 1, 'projected_percent': '29.0', 'likelihood': 2}, {'offset': 2, 'projected_percent': '21.4', 'likelihood': 2}]",11,0,63,False,0,0.0,,"[{'property': 'loan_ineligible', 'notes': 'This player will not be available to face their parent club in Gameweek 25 as part of their loan conditions.', 'gameweek': 25, 'url': None}, {'property': 'loan_ineligible', 'notes': 'This player will not be available to face their parent club in Gameweek 19 as part of their loan conditions.', 'gameweek': 19, 'url': None}]",Marmoush,2.2,122,19,False,None,4,1.06,a,2,19,6,2026-08-27,52.0,71,17,8,225014,2535,145405,4272,0.2,1.1,Marmoush,0
0,2004-04-10,0,65,True,True,100,100,2,0.75,3,510281,4,,0,0,0,0,71.0,54,45,11,4.12,None,,0,3,1.6,1.6,2,0.65,0.24,1.05,0.39,0.40,2.76,1.04,0.15,Sávio,1.6,209,101,3,1.12,0,False,14.2,110,58,403,False,27.0,232,94,Sávio,240,,2026-08-29T16:30:08.380416Z,65,41,28,p510281,0,0,None,0,,510281.jpg,2.7,169,74,False,-235,None,11.2,"[{'offset': 0, 'projected_percent': '10.3', 'likelihood': 1}, {'offset': 1, 'projected_percent': '7.1', 'likelihood': 1}, {'offset': 2, 'projected_percent': '3.9', 'likelihood': 1}]",8,0,30,False,0,0.0,,[],Moreira de Oliveira,0.7,217,68,False,None,3,1.12,a,0,19,6,2026-08-25,43.0,94,53,8,97504,592,74277,1514,0.2,1.2,Sávio,0
0,2000-05-08,0,88,True,True,100,100,2,0.42,11,432422,None,,-1,1,-2,2,71.4,52,43,42,8.85,None,,0,3,2.8,2.8,2,0.61,0.13,0.85,0.18,0.24,7.72,1.63,0.05,Sandro,2.8,115,53,8,1.69,0,False,13.6,118,60,455,False,46.2,166,63,,427,,2026-09-14T14:30:07.387706Z,53,226,143,p432422,0,0,None,0,,432422.jpg,2.8,163,70,False,-521,None,-3.2,"[{'offset': 0, 'projected_percent': '-9.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-31.6', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-53.8', 'likelihood': -3}]",20,0,106,False,0,0.0,,[],Tonali,2.0,129,40,False,None,5,1.05,a,11,19,6,2026-07-06,18.0,165,86,14,46035,446,257825,3218,0.5,2.6,Tonali,0
0,1996-10-07,0,0,False,True,0,0,0,0,0,184254,None,,0,0,0,0,0.0,464,41,0,0,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Guglielmo,0.0,492,57,0,0,0,False,0.0,472,57,494,False,0.0,467,57,,0,Has joined Juventus on loan for the rest of the season,2026-08-19T13:55:33.193962Z,45,448,31,p184254,0,0,None,0,,184254.jpg,0.0,492,57,False,-24,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,106,False,0,0,,[],Vicario,0.1,377,41,False,None,0,0,u,0,19,6,2023-07-01,0.0,413,37,0,0,0,21506,123,0.0,0.0,Vicario,0
0,1999-01-08,0,0,True,True,None,None,0,0,0,214572,None,,0,0,0,0,0.0,403,18,0,0,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Brandon,0.0,436,38,0,0,0,False,0.0,414,37,495,False,0.0,409,37,,0,,None,40,605,62,p214572,0,0,None,0,,214572.jpg,0.0,436,38,False,-1,None,2.1,"[{'offset': 0, 'projected_percent': '2.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '2.1', 'likelihood': 1}, {'offset': 2, 'projected_percent': '2.1', 'likelihood': 1}]",0,0,241,False,0,0,,[],Austin,1.0,181,28,False,None,0,0,a,0,19,6,2017-07-22,0.0,343,14,0,28053,402,19990,305,0.0,0.0,Austin,0
0,2003-03-13,0,77,True,True,None,None,2,0.4,10,485055,None,,0,0,0,0,10.0,248,2,0,0.0,None,,0,1,3.6,3.6,2,0.00,0.0,0.00,0.0,0.00,7.78,1.56,0.0,Antonín,3.6,72,7,8,1.6,0,False,8.8,194,10,496,False,77.6,77,15,,450,,None,45,489,40,p485055,0,0,None,0,,485055.jpg,3.6,110,11,False,-1067,None,-37.8,"[{'offset': 0, 'projected_percent': '-40.2', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-48.5', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-56.9', 'likelihood': -3}]",34,0,57,False,12,2.4,,[],Kinský,18.1,22,3,False,None,5,1.0,a,0,19,6,2025-01-05,0.0,437,46,18,332572,3418,704588,22361,0.8,4.0,Kinsky,0
0,1989-01-15,0,0,True,True,None,None,0,0,0,67089,None,,0,0,0,0,0.0,388,9,0,0,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Martin,0.0,423,29,0,0,0,False,0.0,400,28,497,False,0.0,396,28,,0,,None,40,588,53,p67089,0,0,None,0,,67089.jpg,0.0,423,29,False,-375,None,-19.4,"[{'offset': 0, 'projected_percent': '-20.2', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-23.3', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-26.4', 'likelihood': -2}]",0,0,194,False,0,0,,[],Dubravka,17.4,23,4,False,None,0,0,a,0,19,6,2026-07-01,0.0,328,5,0,376125,5486,400188,7538,0.0,0.0,Dubravka,0
0,1997-05-10,0,10,True,True,None,None,0,0.0,11,221466,None,,0,0,-2,2,2.2,309,112,16,16.0,None,,0,2,0.6,0.6,0,0.02,0.02,0.02,0.02,0.00,3.87,3.87,0.0,Marcos,0.6,325,113,3,3.0,0,False,3.9,284,107,498,False,36.6,199,83,,90,,None,58,102,10,p221466,0,0,None,0,,221466.jpg,3.0,148,60,False,-554,None,-26.4,"[{'offset': 0, 'projected_percent': '-32.3', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-53.6', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-74.8', 'likelihood': -3}]",2,0,10,False,0,0.0,,[],Senesi Barón,3.7,90,35,False,None,1,1.0,a,5,19,6,2026-07-01,0.0,637,214,3,28412,268,440249,3786,0.1,0.5,Senesi,0
0,1999-09-13,1,33,True,True,75,100,1,0.45,6,441164,3,,0,0,-1,1,43.7,114,30,9,4.09,1,,0,2,1.4,1.8,1,0.16,0.07,0.53,0.24,0.37,1.68,0.76,0.17,Pedro,1.8,183,65,2,0.91,0,False,9.3,184,69,499,False,22.6,248,103,,198,Unspecified injury - 75% chance of playing,2026-09-19T12:00:08.823872Z,54,196,25,p441164,0,0,None,0,,441164.jpg,3.0,141,58,False,-2058,None,-6.5,"[{'offset': 0, 'projected_percent': '-11.8', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-31.0', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-50.2', 'likelihood': -3}]",5,0,200,False,0,0.0,,[],Porro Sauceda,8.2,47,17,False,None,3,1.36,d,3,19,6,2023-07-01,27.0,130,38,9,123910,1136,930109,12361,0.3,1.7,Pedro Porro,0
